id,ordinalNumber,facilityName,terc,address,zipCode,wojew,powiat,community,place,lon,lat,facilityType
494461,6015,PUNKT SZCZEPIEŃ POWSZECHNYCH - SALA GIMNASTYCZNA WYDZIAŁU KULTURY FIZYCZNEJ I PROMOCJ ZDROWIA US,3262011,SOWIŃSKIEGO 7,70-236,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.535124,53.418992,2
494449,6003,SZPITAL ZDROJE SZCZECIN,3262011,MĄCZNA 4,70-780,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.642596897897699,53.370353602724705,1
494463,6017,GABINET STOMATOLOGICZNY EPSILON AGNIESZKA ŁATKO-NOWAK,3262011,EMILII GIERCZAK 24,70-800,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.66,53.39,1
494464,6018,STACJAFIT,3262011,KRZYWOUSTEGO 9-10 1/12,70-250,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.54,53.42,1
494465,6019,ATHENA MED - SZCZECIN KRAKOWSKA,3262011,KRAKOWSKA 71-79,71-004,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.49,53.4,1
494466,6020,SZPITAL TYMCZASOWY SPSK NR 2 PUM W SZCZECINIE,3262011,AL. POWSTAŃCÓW WLKP. 72 BUDYNEK J,70-111,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.529091000000001,53.407465,1
494467,6021,APTEKA SUPER-PHARM APTEKA,3262011,PLAC BRAMA PORTOWA 1,70-225,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.550528,53.424659999999996,4
494468,6022,APTEKA GEMINI,3262011,RYDLA 52,70-783,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.656320000000001,53.38313,4
494470,6024,APTEKA,3262011,MILCZAŃSKA 31F,70-107,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.517370000000001,53.40727,4
494462,6016,EVOMED SZCZECIN,3262011,DUBOIS 27,71-610,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.57655,53.438106000000005,1
494448,6002,DIAGNOSTYKA - SZCZECIN,3262011,WOJSKA POLSKIEGO 15,70-215,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.545378,53.427678,1
494446,6000,PARAMEDIC 24 - SZCZECIN,3262011,WOJSKA POLSKIEGO 63,70-476,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.5409169,53.43274399999999,1
494442,5996,PRZYCHODNIA PORTOWA - ENERGETYKÓW,3262011,ENERGETYKÓW 2,70-656,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.561924,53.420588,1
494441,5995,PUNKT SZCZEPIEŃ,3262011,BOLESŁAWA ŚMIAŁEGO 33,70-347,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.534992,53.428052,1
494440,5994,PRZYCHODNIA SZCZECIŃSKA,3262011,GENERAŁA MACZKA 18/3-4,71-050,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.485498399999999,53.4296997,1
494439,5993,EUROMEDIS - SZCZECIN,3262011,AL. POWSTAŃCÓW WIELKOPOLSKICH 33A,70-111,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.529302,53.409268999999995,1
494438,5992,BALTICMED SZCZECIN STAROMŁYŃSKA,3262011,STAROMŁYŃSKA 6,70-561,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.554314999999999,53.427282,1
494437,5991,BALTICMED SZCZECIN KOSYNIERÓW,3262011,KOSYNIERÓW 14 LOK. U1,70-786,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.6631181544418,53.3745533437912,1
494436,5990,PRAMED - WYZWOLENIA,3262011,AL. WYZWOLENIA 7,70-552,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.553451999999998,53.430053,1
494435,5989,RODZINNA - RENATA TOMCZYK,3262011,WIŚLANA 14,70-885,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.77162,53.386977,1
494434,5988,PAWLUS - MACIEJEWICZA,3262011,MACIEJEWICZA 25,71-004,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.499013,53.404768000000004,1
494456,6010,ZESPÓŁ WYJAZDOWY SZCZECIŃSKIE CENTRUM ZDROWIA SPZOZ (ZABEZPIECZENIE: MIASTO SZCZECIN),3262011,WOJSKA POLSKIEGO 97,70-481,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.53,53.43,1
494433,5987,MELCORMED SP Z O.O,3262011,NARUTOWICZA 13E,70-240,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.538410999999998,53.422332,1
494455,6009,"ZESPÓŁ WYJAZDOWY SPSZOZ ZDROJE (ZABEZPIECZENIE POWIATÓW: SZCZECIN - PRAWOBRZEŻE, GRYFIŃSKI, STARGARDZKI, PYRZYCKI, MYŚLIBORSKI)",3262011,MĄCZNA 4,70-780,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.64,53.37,1
494432,5986,BMK - SZCZECIN,3262011,KOLONISTÓW 81/U2,71-806,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.584769,53.488023999999996,1
494471,6025,GALERIA GALAXY PUNKT SZCZEPIEŃ,3262011,WYZWOLENIA 18,70-555,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.5561105615887,53.434231638213994,1
494443,5997,LUXMED - SZCZECIN MICKIEWICZA,3262011,MICKIEWICZA 128A,71-140,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.509820999999999,53.441456,1
494444,5998,LUXMED - SZCZECIN ODZIEŻOWA,3262011,ODZIEŻOWA 12A,71-502,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.557172,53.438678,1
494445,5999,MEDICOVER - SZCZECIN MALCZEWSKIEGO,3262011,JACKA MALCZEWSKIEGO 26,71-612,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.555,53.435176,1
494447,6001,ZDROWA RODZINA EWA FENGER,3262011,BATALIONOW CHLOPSKICH 86 (POKÓJ 20),70-764,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.630004000000001,53.381556999999994,1
494431,5985,DENTAL SERVICE SP. Z O.O. SZCZECIN,3262011,MIECZYSŁAWA NIEDZIAŁKOWSKIEGO 25,71-410,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.540029,53.434992,1
494454,6008,PRZYCHODNIA PORTOWA -  NIEDŹWIEDZIA,3262011,NIEDŹWIEDZIA 16U/1,70-793,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.68,53.37,1
494429,5983,SZCZECIŃSKIE CENTRUM ZDROWIA - BOHATERÓW WARSZAWY 51,3262011,BOHATERÓW WARSZAWY 51,70-342,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.530906,53.422534999999996,1
494430,5984,SZCZECIŃSKIE CENTRUM ZDROWIA - BOHATERÓW WARSZAWY 75,3262011,BOHATERÓW WARSZAWY 75,71-061,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.531188,53.419709999999995,1
494453,6007,PRZYCHODNIA PORTOWA - DMOWSKIEGO,3262011,ROMANA DMOWSKIEGO 54/1,70-714,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.57,53.35,1
496097,20013,JOANNA BOCHNAK,3262011,BRAK INFORMACJI,00-000,zachodniopomorskie,Szczecin,Szczecin,BRAK INFORMACJI,0.0,0.0,3
494416,5970,MEDYCY SZCZECIN,3262011,ALEJA WOJSKA POLSKIEGO 72,71-481,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.538322099999998,53.43510989999999,1
494418,5972,PRZYCHODNIA FABIAN - CHOPINA,3262011,F. CHOPINA 22,71-450,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.534749,53.455380000000005,1
494419,5973,ATHENA MED - SZCZECIN H.POBOŻNEGO,3262011,HENRYKA POBOŻNEGO 14/2,70-507,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.561078,53.429435,1
494420,5974,GCC - SZCZECIN,3262011,LUCJANA RYDLA 37,73-110,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.6555,53.378133,1
494417,5971,PRZYCHODNIA FABIAN - KADŁUBKA,3262011,BŁ. W. KADŁUBKA 10-11,71-521,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.55238,53.44545,1
494422,5976,ENDO-DENT SZCZECIN,3262011,KS. P. ŚCIEGIENNEGO 27/2,70-354,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.530362,53.432168999999995,1
494423,5977,109 SZPITAL WOJSKOWY SZCZECIN-PUNKT SZCZEPIEŃ,3262011,PIOTRA SKARGI 9-11,70-965,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.541178,53.442671,1
494424,5978,PRZYCHODNIA SZAFERA,3262011,K.JANICKIEGO 27/U 63,71-270,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.500748999999999,53.448652,1
494428,5982,SZCZECIŃSKIE CENTRUM ZDROWIA - WOJSKA POLSKIEGO,3262011,WOJSKA POLSKIEGO 97,70-481,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.535729000000002,53.43905,1
494425,5979,SZPITAL W SZCZECINIE - UNII LUBELSKIEJ,3262011,UNII LUBELSKIEJ 1,71-252,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.505607999999999,53.44926379999999,1
494426,5980,PUNKT SZCZEPIEŃ,3262011,KOPERNIKA 18,70-241,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.544561999999999,53.424374,1
494421,5975,HIPOKRATES,3262011,ŁUCZNICZA 64,71-452,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.547867000000002,53.45375,1
494427,5981,SZPITAL W SZCZECINIE - POWSTAŃCÓW WIELKOPOLSKICH,3262011,POWSTAŃCÓW WLKP. 72 BUDYNEK J,70-111,zachodniopomorskie,Szczecin,Szczecin,SZCZECIN,14.5296296,53.408356999999995,1
493267,4821,SALUS POZ SZAFRANKA,2263011,SZAFRANKA 10,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,17.0632705987977,54.456808601755505,1
493268,4822,SALUS POZ MOCHNACKIEGO,2263011,MOCHNACKIEGO 1,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,17.0015623699619,54.4793571161743,1
493269,4823,PRZYCHODNIA REJONOWA PRZY UL. 11 LISTOPADA 7 - PUNKT SZCZEPIEŃ NR 2,2263011,11 LISTOPADA 7,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,16.9894286987988,54.460809786515206,1
493271,4825,BUDYNEK I - GABINET 1-4,2263011,HUBALCZYKÓW 1,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,17.060515,54.451494999999994,1
493272,4826,PUNKT SZCZEPIEŃ POWSZECHNYCH - SALA GIMNASTYCZNA,2263011,SŁOWIAŃSKA 2,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,17.0372,54.4684,2
493273,4827,APTEKA MIRACULUM,2263011,WILEŃSKA 12,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,17.0207371,54.46957355,4
493266,4820,SALUS POZ PIŁSUDSKIEGO,2263011,PIŁSUDSKIEGO 2,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,17.006749812288803,54.4646195076867,1
493270,4824,PRZYCHODNIA REJONOWA PRZY UL. WOJSKA POLSKIEGO 49,2263011,WOJSKA POLSKIEGO 49,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,17.0246251699629,54.4671677858354,1
493265,4819,SALUS ZIELONA,2263011,ZIELONA 8,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,17.0291662699611,54.453519914281394,1
493261,4815,PUNKT POBRAŃ INVICTA,2263011,LESZCZYNOWA 16,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,17.0585587,54.4545076,1
493263,4817,PUNKT SZCZEPIEŃ,2263011,11 LISTOPADA 7,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,16.989534,54.460664,1
493262,4816,PORADNIA LEKARZA POZ,2263011,JOACHIMA LELEWELA 58,78-200,pomorskie,Słupsk,Słupsk,SŁUPSK,17.045771,54.468376,1
493260,4814,PORADNIA LEKARZA POZ,2263011,JANA PAWŁA II 1,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,17.030331,54.4631044,1
493259,4813,PORADNIA LEKARZA POZ - PUNKT SZCZEPIEŃ,2263011,CHEŁMOŃSKIEGO 3,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,17.002812,54.45900699999999,1
493258,4812,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ""LEKARZ DOMOWY"" - PUNKT SZCZEPIEŃ",2263011,KOŁŁĄTAJA 31,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,17.017770000000002,54.468785,1
493264,4818,BUDYNEK I - GABINET 5-6,2263011,HUBALCZYKÓW 1,76-200,pomorskie,Słupsk,Słupsk,SŁUPSK,17.060515,54.451494999999994,1
492541,4095,GABINET SZCZEPIEŃ,1864011,ALEJA WARSZAWSKA 378,39-400,podkarpackie,Tarnobrzeg,Tarnobrzeg,TARNOBRZEG,21.759201,50.645123,1
492542,4096,GABINET PIELĘGNIARKI,1864011,KONFEDERACJI DZIKOWSKIEJ 14,39-400,podkarpackie,Tarnobrzeg,Tarnobrzeg,TARNOBRZEG,21.689035,50.586358000000004,1
492543,4097,PUNKT SZCZEPIEŃ ZESPÓŁ LEKARZY MEDYTAR SP.P.,1864011,KOŚCIUSZKI 40,39-400,podkarpackie,Tarnobrzeg,Tarnobrzeg,TARNOBRZEG,21.669153,50.57069,1
492544,4098,PORADNIA LEKARZA POZ,1864011,STREFOWA 2,39-400,podkarpackie,Tarnobrzeg,Tarnobrzeg,TARNOBRZEG,21.6234438,50.5224511,1
492545,4099,PRZYCHODNIA SPECJALISTYCZNA,1864011,KONFEDERACJI DZIKOWSKIEJ 18,39-400,podkarpackie,Tarnobrzeg,Tarnobrzeg,TARNOBRZEG,21.689667,50.586892999999996,1
492546,4100,PUNKT SZCZEPIEŃ,1864011,MICKIEWICZA 73,39-400,podkarpackie,Tarnobrzeg,Tarnobrzeg,TARNOBRZEG,21.663885999999998,50.560151,1
492549,4103,PRAKTYKA LEKARSKA LEK.MED MARIA KUCHARZYK,1864011,29 LISTOPADA 53,38-700,podkarpackie,Tarnobrzeg,Tarnobrzeg,USTRZYKI DOLNE,22.602747100000002,49.432858,1
492548,4102,INTERNISTYCZNY GABINET LEKARSKI LEK. MED. ANDRZEJ KUCHARZYK,1864011,29 LISTOPADA 53,38-700,podkarpackie,Tarnobrzeg,Tarnobrzeg,USTRZYKI DOLNE,22.602991,49.432842,1
492550,4104,INDYWIDUALNA PRAKTYKA PIELĘGNIARSKA TERESA KOMSA,1864011,TARGOWA 5/15,39-400,podkarpackie,Tarnobrzeg,Tarnobrzeg,TARNOBRZEG,21.671248300000002,50.570431,1
492537,4091,WOJEWÓDZKI SZPITAL IM.ZOFII Z ZAMOYSKICH TARNOWSKIEJ W TARNOBRZEGU,1864011,SZPITALNA 1,39-400,podkarpackie,Tarnobrzeg,Tarnobrzeg,TARNOBRZEG,21.670499,50.566873,1
492538,4092,PORADNIA LEKARZA RODZINNEGO,1864011,1MAJA 11,39-400,podkarpackie,Tarnobrzeg,Tarnobrzeg,TARNOBRZEG,21.665163,50.569371999999994,1
492539,4093,GABINET ZABIEGOWY,1864011,KOPERNIKA 25,39-400,podkarpackie,Tarnobrzeg,Tarnobrzeg,TARNOBRZEG,21.686174899999997,50.568526399999996,1
492547,4101,PRZYCHODNIA NASZE ZDROWIE,1864011,SIENKIEWICZA 67,39-400,podkarpackie,Tarnobrzeg,Tarnobrzeg,TARNOBRZEG,21.684639999999998,50.572285,1
492540,4094,"ZAKŁAD LEKARZA RODZINNEGO""FAMILIA"" TARNOBRZEG",1864011,SIENKIEWICZA 67,39-400,podkarpackie,Tarnobrzeg,Tarnobrzeg,TARNOBRZEG,21.684809,50.572434,1
491836,3389,APTEKA,1263011,CZERWONYCH KLONÓW 4,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,20.92416,50.01344,4
491835,3388,APTEKA,1263011,DŁUGA 19,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,21.00887,50.01985,4
491822,3375,PZU ZDROWIE CENTRUM MEDYCZNE,1263011,POLSKIEGO CZERWONEGO KRZYŻA 26,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,20.978057,50.016467,1
491820,3373,PUNKT SZCZEPIEŃ,1263011,PLAC DWORCOWY 6,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,20.973262300000002,50.0061032,1
491821,3374,GABINET DIAGNOSTYCZNO-ZABIEGOWY,1263011,MOSTOWA 6,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,20.998473,50.012101,1
491823,3376,PORADNIA LEKARZA PODSTAWOWEJ OPIEKI ZDROWOTNEJ,1263011,WAŁOWA 22,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,20.988083,50.01399,1
491824,3377,PORADNIA LEKARZA PODSTAWOWEJ OPIEKI ZDROWOTNEJ,1263011,DŁUGA 18,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,21.008272,50.019464,1
491825,3378,CENTERMED SP. Z O.O. NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ PRZYCHODNIA DIAGNOSTYCZNO-LEKARSKA FILIA NR 2,1263011,KAZIMIERZA PUŁASKIEGO 92,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,20.973543,50.019328,1
491827,3380,MIEJSKA PRZYCHODNIA LEKARSKA NR I NZOZ SP. Z O.O.,1263011,CHEMICZNA 12,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,20.919153,50.00825,1
491826,3379,PORADNIA MEDYCYNY PRACY,1263011,JULIUSZA SŁOWACKIEGO 33-37,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,20.976871,50.0185369,1
491829,3382,MOŚCICKIE CENTRUM MEDYCZNE - PORADNIA RODZINNA,1263011,E. KWIATKOWSKIEGO 15,33-101,małopolskie,Tarnów,Tarnów,TARNÓW,20.918295,50.014022,1
491830,3383,PRZYCHODNIA RODZINNA NMEDICA,1263011,PARKOWA 2,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,20.97762,50.01712,1
491831,3384,MIEJSKA PRZYCHODNIA LEKARSKA NR IV NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,1263011,OSIEDLE NIEPODLEGŁOŚCI 3A,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,21.0014422090656,50.0169456,1
491832,3385,ZESPÓŁ PRZYCHODNI SEPCJALISTYCZNYCH SP. Z O.O.,1263011,UL. MARII SKŁODOWSKIEJ-CURIE 1,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,20.9933537955356,50.0172437,1
491833,3386,PUNKT SZCZEPIEŃ POWSZECHNYCH - ARENA JASKÓŁKA,1263011,TRAUGUTTA 3B,33-101,małopolskie,Tarnów,Tarnów,TARNÓW,20.929434110789103,50.00901945,2
491834,3387,PUNKT SZCZEPIEŃ POWSZECHNYCH - HALA SPORTOWO WIDOWISKOWA,1263011,GUMNISKA 28,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,21.000494984434898,50.00876355,2
491828,3381,PORADNIA PODSTAWOWEJ OPIEKI ZDROWOTNEJ,1263011,OSIEDLE NIEPODLEGŁOŚCI 3A,33-100,małopolskie,Tarnów,Tarnów,TARNÓW,21.001501,50.016754999999996,1
489349,902,"CENTRUM MEDYCZNE ""OLK-MED""",463011,PLAC 18 STYCZNIA 4,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.619769,53.011843000000006,1
489346,899,PRZYCHODNIA OSIEDLOWA RUBINKOWO-SP. Z O.O.,463011,DZIEWULSKIEGO 12,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.67253,53.028133,1
489347,900,PRZYCHODNIE LEKARSKIE HIPOKRATES - SP. Z O.O.,463011,DEKERTA 1,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.6094508,53.0220101,1
489348,901,PRYWATNA SPECJALISTYCZNA PRZYCHODNIA LEKARSKA NOWAK & NOWAK - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,463011,FILTROWA 29B,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.6006745,53.0323816,1
489350,903,CITOMED SP. Z O.O.,463011,RAKOWICZA 4,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.661854,53.030698,1
489339,892,NASZ LEKARZ PRZYCHODNIE MEDYCZNE SŁAWOMIR JEKA,463011,UL. STEFANA BATOREGO 18-22,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.6228628,53.022718299999994,1
489352,905,CENTRUM MEDYCZNE LUXMED,463011,KOŚCIUSZKI 71,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.6254707,53.025254700000005,1
489353,906,ZDROWA RODZINA SPECJALISTYCZNE CENTRUM MEDYCZNE,463011,WATZENRODEGO 15A,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.5770385,53.013661600000006,1
489354,907,PUNKT SZCZEPIEŃ POPULACYJNY SPECJALISTYCZNY SZPITAL MIEJSKI,463011,STEFANA BATOREGO 17-19,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.7162817891373,53.4551919,1
489360,913,APTEKA GEMINI,463011,KRÓLOWEJ JADWIGI 9,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.60971,53.011309999999995,4
489351,904,REVITAL MEDIC,463011,SZOSA CHEŁMIŃSKA 146 B,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.6130913,53.01474640000001,1
489359,912,APTEKA DR.MAX,463011,LUDWIKA ŚLASKIEGO 7,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.67589,53.0262,4
489335,888,"NZOZ ZESPÓŁ OPIEKI RODZINNEJ ""MEDICA""",463011,SZOSA CHEŁMIŃSKA 84/86,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.595654999999997,53.022464,1
489357,910,APTEKA GEMINI,463011,KONSTYTUCJI 3 MAJA 10,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.67642,53.02338,4
489356,909,PUNKT SZCZEPIEŃ POWSZECHNYCH HALA TENISOWA NA SKARPIE,463011,PRZY SKARPIE 4,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.6715007,53.02015060000001,2
489345,898,PRAKTYKA LEKARZA RODZINNEGO I PRZYCHODNIA SPECJALISTYCZNA,463011,GRABOWA 10,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.650392,53.02314200000001,1
489344,897,WOJEWÓDZKI SZPITAL ZESPOLONY IM.L.RYDYGIERA W TORUNIU,463011,ŚW. JÓŻEFA 53-59,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.581087699999998,53.0284093,1
489343,896,MIEJSKA PRZYCHODNIA SPECJALISTYCZNA,463011,UNIWERSYTECKA 17,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.60537,53.015429000000005,1
489342,895,"PRZYCHODNIA LEKARSKA ""WRZOSY""",463011,SZOSA CHEŁMIŃSKA 254/258,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.577845,53.046848,1
489355,908,PUNKT SZCZEPIEŃ POWSZECHNYCH - CT PARK - MIEJSKA PRZYCHODNIA  SPECJALISTYCZNA W TORUNIU,463011,SZOSA BYDGOSKA 3,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.60537,53.015429000000005,2
489336,889,PRZYCHODNIA LEKARSKA NA SKARPIE SP. Z O.O.,463011,KONSTYTUCJI 3 MAJA 19,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.680913,53.023982,1
489337,890,WOJSKOWA SPECJALISTYCZNA PRZYCHODNIA LEKARSKA W TORUNIU,463011,GEN. JANA HENRYKA DĄBROWSKIEGO 1,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.611347,53.014116,1
489338,891,PRZYCHODNIA VILIFE,463011,KOSYNIERÓW KOŚCIUSZKOWSKICH 13,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.694943,53.025006000000005,1
489358,911,GALERIA CENTRUM HANDLOWE PLAZA - MIEJSKA PRZYCHODNIA SPECJALISTYCZNA,463011,BRONIEWSKIEGO 90,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.56148,53.0158434,1
496151,20083,PAWEŁ WANTOWSKI,463011,BRAK INFORMACJI,00-000,kujawsko-pomorskie,Toruń,Toruń,BRAK INFORMACJI,0.0,0.0,3
489340,893,SPECJALISTYCZNE PRZYCHODNIE MEDYCYNY RODZINNEJ RUDAK-MED SP. Z O.O.,463011,PODGÓRSKA 24A,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.642001,53.0012,1
489341,894,LECZNICE CITOMED SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,463011,MARII SKŁODOWSKIEJ-CURIE 73,87-100,kujawsko-pomorskie,Toruń,Toruń,TORUŃ,18.658892,53.037701,1
495775,7329,PODSTAWOWA OPIEKA ZDROWOTNA,2477011,GEN.CH. DE GAULLE`A 49,43-100,śląskie,Tychy,Tychy,TYCHY,19.005465100000002,50.10954470000001,1
495792,7346,APTEKA DR. MAX,2477011,MIKOŁAJA KOPERNIKA 28,43-100,śląskie,Tychy,Tychy,TYCHY,18.9769627520499,50.1146771619245,4
495791,7345,APTEKA MIASTO LEKÓW,2477011,ARMII KRAJOWEJ 1,43-100,śląskie,Tychy,Tychy,TYCHY,18.9990207422523,50.1064476187564,4
495790,7344,PUNKT SZCZEPIEŃ POWSZECHNYCH - HALA SPORTOWA TYCHY,2477011,PIŁSUDSKIEGO 20,43-100,śląskie,Tychy,Tychy,TYCHY,18.986959790275897,50.1055647485976,2
495789,7343,PUNKT SZCZEPIEŃ POWSZECHNYCH - STADION MIEJSKI W TYCHACH,2477011,EDUKACJI 7,43-100,śląskie,Tychy,Tychy,TYCHY,18.9905889791647,50.1241165723816,2
495776,7330,PRZYCHODNIA HELPMED TYCHY - FILIA TOWAROWA,2477011,TOWAROWA 1,43-100,śląskie,Tychy,Tychy,TYCHY,19.013906,50.100389,1
495787,7341,PORADNIA LEKARZA RODZINNEGO,2477011,HUTNICZA 33,43-100,śląskie,Tychy,Tychy,TYCHY,18.990771,50.096092,1
495786,7340,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ""MEDICO"" PRAKTYKA LEKARZY RODZINNYCH I SPECJALISTÓW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",2477011,NARCYZÓW 24,43-100,śląskie,Tychy,Tychy,TYCHY,18.993389,50.142396000000005,1
495785,7339,"CENTRUM STOMATOLOGII ""DENS""",2477011,STEFANA GROTA-ROWECKIEGO 51,43-100,śląskie,Tychy,Tychy,TYCHY,18.9918008,50.117245600000004,1
495788,7342,MR TYCHY - DAMROTA 47 A,2477011,DAMROTA 47A,43-100,śląskie,Tychy,Tychy,TYCHY,18.978604,50.130059,1
495783,7337,PUNKT SZCZEPIEŃ,2477011,CICHA 27,43-100,śląskie,Tychy,Tychy,TYCHY,18.982495,50.119138899999996,1
