id,ordinalNumber,facilityName,terc,address,zipCode,wojew,powiat,community,place,lon,lat,facilityType
457849,6809,SANA MEDICAL CARE,2469011,MARCINA SZELIGIEWICZA 20,40-044,śląskie,Katowice,Katowice,KATOWICE,19.016453,50.250113,1
457848,6808,SZPITAL MSW W KATOWICACH,2469011,GŁOWACKIEGO 10,40-052,śląskie,Katowice,Katowice,KATOWICE,19.0096408,50.2506723,1
457847,6807,PORADNIA PODSTAWOWEJ OPIEKI ZDROWOTNEJ,2469011,WARSZAWSKA 52,40-008,śląskie,Katowice,Katowice,KATOWICE,19.0337607,50.257655799999995,1
457846,6806,PRZYCHODNIA BRACKA STASZIC,2469011,MYSŁOWICKA 13,40-486,śląskie,Katowice,Katowice,KATOWICE,19.063167,50.225312,1
457845,6805,GABINET DIAGNOSTYCZNO-ZABIEGOWY,2469011,BOHATERÓW MONTE CASSINO 3,40-231,śląskie,Katowice,Katowice,KATOWICE,19.052706,50.260856,1
457844,6804,PORADNIA LEKARZA POZ,2469011,PANEWNICKA 65,40-760,śląskie,Katowice,Katowice,KATOWICE,18.959491,50.226937,1
457843,6803,PORADNIA POZ DLA DOROSŁYCH,2469011,"UL. UNICZOWSKA, 6",40-748,śląskie,Katowice,Katowice,KATOWICE,18.96963,50.175937,1
457842,6802,GABINET ZABIEGOWY,2469011,KOTLARZA 6,40-139,śląskie,Katowice,Katowice,KATOWICE,19.008809,50.278847,1
457841,6801,PUNKT SZCZEPIEŃ,2469011,KOSSAK-SZCZUCKIEJ 41,40-578,śląskie,Katowice,Katowice,KATOWICE,18.986395899999998,50.233094,1
457840,6800,AVIMED KATOWICE,2469011,GLIWICKA 159,40-857,śląskie,Katowice,Katowice,KATOWICE,18.991614000000002,50.267346999999994,1
457839,6799,NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ANDROMED TOMASZ UNDERMAN,2469011,DĄBROWSKIEGO 19/1,40-032,śląskie,Katowice,Katowice,KATOWICE,19.024380999999998,50.254912,1
457878,6838,NZOZ CENTRUM MEDYCZNE GRANICZNA SP. Z O.O.,2469011,GRANICZNA 45,40-018,śląskie,Katowice,Katowice,KATOWICE,19.033352999999998,50.250456,1
457858,6818,PORADNIA LEKARZA POZ,2469011,TYSIĄCLECIA 101,40-875,śląskie,Katowice,Katowice,KATOWICE,18.96361,50.282796000000005,1
457859,6819,PORADNIA LEKARZA POZ,2469011,PANEWNICKA 5,40-709,śląskie,Katowice,Katowice,KATOWICE,18.975334,50.225895,1
457853,6813,PUNKT SZCZEPIEŃ,2469011,BOYA-ŻELEŃSKIEGO 77,40-750,śląskie,Katowice,Katowice,KATOWICE,18.997879,50.183876,1
457861,6821,PUNKT SZCZEPIEŃ,2469011,DĄBRÓWKI 10,40-081,śląskie,Katowice,Katowice,KATOWICE,19.010354,50.263249,1
457876,6836,GÓRNOŚLĄSKIE CENTRUM MEDYCZNE IM. PROF. LESZKA GIECA ŚLĄSKIEGO UNIWERSYTETU MEDYCZNEGO W KATOWICACH,2469011,ZIOŁOWA 45-47,40-635,śląskie,Katowice,Katowice,KATOWICE,19.001265,50.211951,1
457875,6835,PRZYCHODNIA EMC SILESIA,2469011,MORAWA 31,41-200,śląskie,Katowice,Katowice,KATOWICE,19.092089,50.266087,1
457874,6834,PORADNIA LEKARZA PODSTAWOWEJ OPIEKI ZDROWOTNEJ,2469011,LEOPOLDA MARKIEFKI 87,40-211,śląskie,Katowice,Katowice,KATOWICE,19.039241,50.268617299999995,1
457860,6820,PUNKT SZCZEPIEŃ,2469011,DĄBROWSKIEGO 22,40-032,śląskie,Katowice,Katowice,KATOWICE,19.026048,50.254945,1
457872,6832,ZESPÓŁ WOJEWÓDZKICH PRZYCHODNI SPECJALISTYCZNYCH W KATOWICACH,2469011,POWSTAŃCÓW 31,40-038,śląskie,Katowice,Katowice,KATOWICE,19.024839280511898,50.2519862047609,1
457871,6831,PORADNIE TWOJE ZDROWIE - KATOWICE,2469011,LIGOCKA 3A,40-570,śląskie,Katowice,Katowice,KATOWICE,18.992318,50.242292,1
457870,6830,PORADNIA POZ,2469011,ZAWISZY CZARNEGO 7A,40-872,śląskie,Katowice,Katowice,KATOWICE,18.977946,50.278472,1
457869,6829,PORADNIA POZ,2469011,PIOTROWICKA 68,40-723,śląskie,Katowice,Katowice,KATOWICE,18.970298,50.227445,1
457868,6828,PORADNIA LEKARZA POZ,2469011,UL. SZOPIENICKA 59,40-431,śląskie,Katowice,Katowice,KATOWICE,19.079314,50.246037,1
457867,6827,PUNKT SZCZEPIEŃ,2469011,TADEUSZA KOŚCIUSZKI 255A,40-608,śląskie,Katowice,Katowice,KATOWICE,18.967501100000003,50.2114059,1
457873,6833,PRAKTYKA LEKARZY RODZINNYCH SALUS,2469011,MEDYKÓW 22,40-752,śląskie,Katowice,Katowice,KATOWICE,18.957638,50.223433,1
457865,6825,PRZYCHODNIA RODZINNA ETTE,2469011,ALEJA WALENTEGO ROŹDZIEŃSKIEGO 90,40-203,śląskie,Katowice,Katowice,KATOWICE,19.038332999999998,50.261373,1
457864,6824,PRO FAMILIA PORADNIA WIELOSPECJALISTYCZNA,2469011,STANISŁAWA ŁĘTOWSKIEGO 16A,40-648,śląskie,Katowice,Katowice,KATOWICE,18.986268,50.205257,1
457863,6823,PORADNIA (GABINET) LEKARZA PODSTAWOWEJ OPIEKI ZDROWOTNEJ,2469011,MŁYŃSKA 23,40-098,śląskie,Katowice,Katowice,KATOWICE,19.018521,50.258828,1
457862,6822,PUNKT SZCZEPIEŃ,2469011,UŁAŃSKA 5,40-887,śląskie,Katowice,Katowice,KATOWICE,18.970112,50.284007,1
458338,20047,Rafał Zaisz,2469011,brak informacji,00-000,śląskie,Katowice,Katowice,brak informacji,0.0,0.0,3
458269,7229,PUNKT SZCZEPIEŃ,2661011,ZAGNAŃSKA 27,25-529,świętokrzyskie,Kielce,Kielce,KIELCE,20.624292,50.880206,1
458282,7242,FILIA PRZYCHODNIA,2661011,WARSZAWSKA 30,25-312,świętokrzyskie,Kielce,Kielce,KIELCE,20.635254,50.876793,1
458281,7241,PUNKT SZCZEPIEŃ POWSZECHNYCH - CENTRUM MEDYCZNE ZDROWIE,2661011,KARCZÓWKOWSKA 45,25-713,świętokrzyskie,Kielce,Kielce,KIELCE,20.603225,50.867621,2
458280,7240,PORADNIA LEKARZA POZ,2661011,STAROWAPIENNIKOWA 42A/U3,25-112,świętokrzyskie,Kielce,Kielce,KIELCE,20.631559,50.851382,1
458279,7239,"PRZYCHODNIA ""KARCZÓWKOWSKA""",2661011,KARCZÓWKOWSKA 36,25-711,świętokrzyskie,Kielce,Kielce,KIELCE,20.607999,50.86833,1
458278,7238,SUPRAMED,2661011,POCIESZKA 11,25-519,świętokrzyskie,Kielce,Kielce,KIELCE,20.634832,50.880722999999996,1
458277,7237,SUPRAMED,2661011,WARSZAWSKA 151,25-547,świętokrzyskie,Kielce,Kielce,KIELCE,20.648451,50.891461,1
458276,7236,PORADNIA NOCNEJ I ŚWIĄTECZNEJ OPIEKI ZDROWOTNEJ,2661011,ROBOTNICZA 1,25-662,świętokrzyskie,Kielce,Kielce,KIELCE,20.627191,50.886383,1
458275,7235,ŚWIĘTOKRZYSKIE CENTRUM MEDYCZNE ARTMEDIK,2661011,ROBOTNICZA 1,25-662,świętokrzyskie,Kielce,Kielce,KIELCE,20.627191,50.886383,1
458273,7233,SZPITAL,2661011,UL. PREZYDENTA STEFANA ARTWIŃSKIEGO 3,25-734,świętokrzyskie,Kielce,Kielce,KIELCE,20.5997081,50.87214960000001,1
458272,7232,PRZYCHODNIA,2661011,MAZURSKA 61,25-343,świętokrzyskie,Kielce,Kielce,KIELCE,20.650147,50.86845,1
458271,7231,PORADNIA LEKARZA POZ,2661011,ŻELAZNA 35,25-014,świętokrzyskie,Kielce,Kielce,KIELCE,20.619107,50.872721000000006,1
458270,7230,PORADNIA (GABINET) LEKARZA PODSTAWOWEJ OPIEKI ZDROWOTNEJ,2661011,PADEREWSKIEGO 4B,25-017,świętokrzyskie,Kielce,Kielce,KIELCE,20.622172,50.869451,1
458268,7228,PORADNIA LEKARZA POZ,2661011,ZAGNAŃSKA 84B,25-528,świętokrzyskie,Kielce,Kielce,KIELCE,20.6278791,50.8852776,1
458267,7227,PORADNIA LEKARZA POZ,2661011,LEGIONÓW 3/7,25-035,świętokrzyskie,Kielce,Kielce,KIELCE,20.617051,50.856653,1
458266,7226,POLIKLINIKA MSWIA W KIELCACH,2661011,WOJSKA POLSKIEGO 51,25-375,świętokrzyskie,Kielce,Kielce,KIELCE,20.635119,50.859843,1
458265,7225,PRZYCHODNIA LEKARZA RODZINNEGO,2661011,OS. NA STOKU 63A,25-437,świętokrzyskie,Kielce,Kielce,KIELCE,20.663053,50.893907,1
458284,7244,NASZ GABINET KIELCE,2661011,WSPÓLNA 1 LOK U6,25-003,świętokrzyskie,Kielce,Kielce,KIELCE,20.622885999999998,50.871719,1
458274,7234,"PRZYCHODNIA ""CHEMAR""",2661011,OLSZEWSKIEGO 2,25-663,świętokrzyskie,Kielce,Kielce,KIELCE,20.6205389,50.890611799999995,1
458285,7245,PUNKT SZCZEPIEŃ,2661011,WOJSKA POLSKIEGO 5,25-364,świętokrzyskie,Kielce,Kielce,KIELCE,20.6296066209506,50.865396264081404,1
458283,7243,PUNKT SZCZEPIEŃ,2661011,WAPIENNIKOWA 14,25-112,świętokrzyskie,Kielce,Kielce,KIELCE,20.631593,50.852001,1
458287,7247,PUNKT SZCZEPIEŃ,2661011,SZAJNOWICZA-IWANOWA 13E/9,25-636,świętokrzyskie,Kielce,Kielce,KIELCE,20.5852538246054,50.880556227219294,1
458298,7258,PUNKT SZCZEPIEŃ POWSZECHNYCH-SZPITAL KIELECKI ŚW. ALEKSANDRA SPÓŁKA Z O.O.,2661011,KOŚCIUSZKI 25,25-316,świętokrzyskie,Kielce,Kielce,KIELCE,20.6382898613742,50.8743369530483,2
458297,7257,DRIVE THRU NA PARKINGU WIELOPOZIOMOWYM,2661011,ZAKŁADOWA 1,25-033,świętokrzyskie,Kielce,Kielce,KIELCE,20.5890522136618,50.90004580654671,2
458296,7256,PUNKT SZCZEPIEŃ POWSZECHNYCH - KLUB SENIORA,2661011,ALEJA LEGIONÓW 5,25-035,świętokrzyskie,Kielce,Kielce,KIELCE,20.6204640983158,50.8592332606963,2
458295,7255,PUNKT SZCZEPIEŃ POWSZECHNYCH - KLUB SENIORA,2661011,JANA NOWAKA JEZIORAŃSKIEGO 75,25-435,świętokrzyskie,Kielce,Kielce,KIELCE,20.6669779983169,50.890687038519104,2
458294,7254,PUNKT SZCZEPIEŃ POWSZECHNYCH - WOJEWÓDZKI OŚRODEK MEDYCYNY PRACY W KIELCACH,2661011,KAROLA OLSZEWSKIEGO 2A,25-663,świętokrzyskie,Kielce,Kielce,KIELCE,20.6208572253002,50.89081590919379,2
458293,7253,PORADNIA DERMATOLOGICZNA (2-GI GABINET),2661011,ARTWIŃSKIEGO 1,25-736,świętokrzyskie,Kielce,Kielce,KIELCE,20.6031073984666,50.871476173291995,1
458286,7246,PUNKT SZCZEPIEŃ,2661011,PROSTA 30,25-371,świętokrzyskie,Kielce,Kielce,KIELCE,20.636449311187302,50.86208029696011,1
458288,7248,PUNKT SZCZEPIEŃ,2661011,JAGIELLOŃSKA 92,25-734,świętokrzyskie,Kielce,Kielce,KIELCE,20.5983054256707,50.8625186920685,1
458289,7249,PUNKT SZCZEPIEŃ,2661011,OSIEDLE NA STOKU 63A,25-437,świętokrzyskie,Kielce,Kielce,KIELCE,20.663003454187898,50.8941302779528,1
458290,7250,ZESPÓŁ WYJAZDOWY - WOJEWÓDZTWO ŚWIĘTOKRZYSKIE,2661011,LEGIONÓW 3/7,25-035,świętokrzyskie,Kielce,Kielce,KIELCE,20.617051,50.856653,1
458291,7251,ZESPÓŁ WYJAZDOWY - WOJEWÓDZTWO ŚWIĘTOKRZYSKIE,2661011,ZAGNAŃSKA 84B,25-528,świętokrzyskie,Kielce,Kielce,KIELCE,20.6278791,50.8852776,1
458292,7252,CENTERMED KIELCE SP. Z O.O.,2661011,AL.. TYSIĄCLECIA PAŃSTWA POLSKIEGO 17A,25-314,świętokrzyskie,Kielce,Kielce,KIELCE,20.644443979867603,50.877496100320904,1
456355,5315,PORADNIA LEKARZA RODZINNEGO,3062011,PCK 13,62-500,wielkopolskie,Konin,Konin,KONIN,18.251681,52.209839,1
456364,5324,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ - PRZYCHODNIA ZESPOŁU LEKARZA RODZINNEGO ""MEDICON""",3062011,ŁĘŻYŃSKA 2,62-510,wielkopolskie,Konin,Konin,KONIN,18.286831,52.316821000000004,1
456363,5323,PRZYCHODNIA LEKARSKA,3062011,UL. PRZYJAŹNI 3,62-510,wielkopolskie,Konin,Konin,KONIN,18.271441,52.228249,1
456362,5322,PORADNIA LEKARZA RODZINNEGO,3062011,KOSMONAUTÓW 10,62-510,wielkopolskie,Konin,Konin,KONIN,18.248620000000003,52.226301,1
456361,5321,"ZAKŁAD OPIEKI ZDROWOTNEJ KOMUNALNE CENTRUM MEDYCYNY ""KCMP"" SP. Z O.O.",3062011,SOSNOWA 4,62-510,wielkopolskie,Konin,Konin,KONIN,18.2808712,52.2314098,1
456353,5313,GABINET LEKARZA RODZINNEGO,3062011,11 LISTOPADA 26,62-510,wielkopolskie,Konin,Konin,KONIN,18.275085,52.230385999999996,1
456366,5326,ARS MEDICA MARCIN MICHALAK I KRZYSZTOF WRÓBEL SPÓŁKA CYWILNA,3062011,UL. STANISŁAWA STASZICA 1,62-500,wielkopolskie,Konin,Konin,KONIN,18.253968,52.209579,1
456367,5327,PUNKT SZCZEPIEŃ POWSZECHNYCH - WOJEWÓDZKI SZPITAL ZESPOLONY IM. DR. ROMANA OSTRZYCKIEGO W KONINIE,3062011,SZPITALNA 45,62-504,wielkopolskie,Konin,Konin,KONIN,18.239167269704698,52.195253739083704,2
456368,5328,PUNKT SZCZEPIEŃ POWSZECHNYCH - WOJEWÓDZKI SZPITAL ZESPOLONY NA ULICY WYSZYŃSKIEGO,3062011,UL. KARDYNAŁA STEFANA WYSZYŃSKIEGO 1,62-510,wielkopolskie,Konin,Konin,KONIN,18.2640936273,52.226534832624,2
456365,5325,JAROSŁAW WOJCIECH KOZŁOWSKI,3062011,SZELIGOWSKIEGO 1,62-510,wielkopolskie,Konin,Konin,KONIN,18.26025,52.234567999999996,1
456360,5320,PORADNIA POZ,3062011,GOŹDZIKOWA 2,62-510,wielkopolskie,Konin,Konin,KONIN,18.2152729,52.2370149,1
456359,5319,GABINET SZCZEPIEŃ,3062011,MARGARETKOWA 1/2-S,62-502,wielkopolskie,Konin,Konin,KONIN,18.217779,52.233513,1
456358,5318,GABINET SZCZEPIEŃ,3062011,PRZEMYSŁOWA 2,62-510,wielkopolskie,Konin,Konin,KONIN,18.258646,52.225531,1
456357,5317,PUNKT SZCZEPIEŃ,3062011,BANKOWA 12,62-500,wielkopolskie,Konin,Konin,KONIN,18.2498073696281,52.207242947748796,1
456356,5316,"PRZYCHODNIA LEKARSKA ""ÓSEMKA""",3062011,11 LISTOPADA 9,62-510,wielkopolskie,Konin,Konin,KONIN,18.270904,52.230947,1
456354,5314,PORADNIA LEKARZA RODZINNEGO,3062011,SZPITALNA 45,62-500,wielkopolskie,Konin,Konin,KONIN,18.239179,52.195122999999995,1
456369,5329,PUNKT SZCZEPIEŃ POWSZECHNYCH - HALA SPORTOWA MOSIR,3062011,POPIEŁUSZKI 4,62-510,wielkopolskie,Konin,Konin,KONIN,18.2895569984644,52.2322357132168,2
456719,5679,WSPL W KOSZALINIE,3261011,ZWYCIĘSTWA 204A,75-640,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.214698000000002,54.190592,1
456721,5681,PUNKT SZCZEPIEŃ POWSZECHNYCH - HALA WIDOWISKOWO-SPORTOWA,3261011,ŚNIADECKICH 4,75-453,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.202595000000002,54.206185,2
456720,5680,PANACEUM - KOSZALIN,3261011,KRZYŻANOWSKIEGO 1,75-328,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.1855425844473,54.2107831373941,1
456715,5675,RODZINA ADAM ZAJĄC - LELEWELA,3261011,LELEWELA 7,75-450,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.202378,54.210148,1
456714,5674,SZPITAL MSWIA W KOSZALINIE,3261011,SZPITALNA 2,75-720,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.185242000000002,54.187441,1
456713,5673,ART MED - PAWEŁ CHROSTOWSKI,3261011,ŚWIĘTEGO WOJCIECHA 1,75-666,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.225609,54.188028,1
456711,5671,CLINIKA KOSZALIN,3261011,OKULICKIEGO 24A,75-433,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.187811,54.198985,1
456710,5670,SANATUS KOSZALIN WENEDÓW,3261011,WENEDÓW 1,75-847,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.178176999999998,54.176407999999995,1
456709,5669,SANATUS KOSZALIN ŻWIROWA,3261011,ŻWIROWA 10,75-621,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.196531,54.187608999999995,1
456712,5672,MEDICAL BETA SP. Z O.O.,3261011,HELENY MODRZEJEWSKIEJ 15,75-721,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.185157,54.186691,1
456716,5676,RODZINA ADAM ZAJĄC-MONTE CASINO,3261011,ALEJA MONTE CASSINO 13,75-414,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.186784,54.198218999999995,1
456717,5677,PROFILAKTYKA - KOSZALIN,3261011,STANISŁAWA STASZICA 8A/1,75-449,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.197820999999998,54.21058000000001,1
456718,5678,SALIVITA - KOSZALIN,3261011,KOLEJOWA 71,75-108,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.171853,54.18198100000001,1
456723,5683,BEZPIECZNA PRZYCHODNIA SZCZEPIENNA,3261011,LELEWELA 7,75-450,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.2,54.21,1
456722,5682,PUNKT SZCZEPIEŃ PRO BEAUTY SP ZOO,3261011,GŁOWACKIEGO 7,75-402,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.19,54.19,1
456708,5668,NA SKARPIE - KOSZALIN,3261011,SPOKOJNA 48,75-233,zachodniopomorskie,Koszalin,Koszalin,KOSZALIN,16.159875500000002,54.205856499999996,1
454186,3146,PUNKT SZCZEPIEŃ NASZ GABINET,1261029,SIEWNA 4/5,31-231,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.956948882002198,50.0919574,1
454191,3151,PUNKT SZCZEPIEŃ MEDIC-KOLOR,1261039,OS. KOLOROWE 21,31-941,małopolskie,Kraków,Kraków-Nowa Huta,KRAKÓW,20.0203737,50.0746353,1
454192,3152,"ZAKŁAD OPIEKI ZDROWOTNEJ ""MEDYCYNA PRACY"" SP. Z O.O.",1261039,CENTRALNA 51,31-586,małopolskie,Kraków,Kraków-Nowa Huta,KRAKÓW,20.010785000000002,50.064007000000004,1
454190,3150,PUNKT SZCZEPIEŃ ZESPÓŁ TRANSPORTU MEDYCZNEGO RM1,1261039,KOMANDOSÓW 18,30-334,małopolskie,Kraków,Kraków-Nowa Huta,KRAKÓW,19.930873000000002,50.040993,1
454189,3149,"PUNKT SZCZEPIEŃ CENTRUM MEDYCZNE ""UJASTEK""",1261039,UJASTEK 3,31-752,małopolskie,Kraków,Kraków-Nowa Huta,KRAKÓW,20.069194600000003,50.081111299999996,1
454188,3148,"OŚRODEK MEDYCZNY OSTEOMED S.C. MIROSŁAW SZLACHCIC, EWA SZLACHCIC",1261029,KAZIMIERZA WIELKIEGO 57/IV,30-074,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.919390812205602,50.0737047803879,1
454187,3147,CENTRUM MEDYCZNE MASZACHABA,1261029,PRĄDNICKA 50A,31-202,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.937535500000003,50.083409100000004,1
454185,3145,SPEC-MED,1261029,EMAUS 7/1,30-201,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.9143711,50.053666,1
458330,20037,Piotr Hetman,1261011,brak informacji,00-000,małopolskie,Kraków,Kraków,brak informacji,0.0,0.0,3
454183,3143,SZPITAL MIEJSKI SPECJALISTYCZNY IM. GABRIELA NARUTOWICZA - PUNKT SZCZEPIEŃ,1261029,PRĄDNICKA 35-37,31-202,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.9397565231153,50.082780353748895,1
454182,3142,PORADNIA LEKARZA PODSTAWOWEJ OPIEKI ZDROWOTNEJ,1261029,JÓZEFA MEHOFFERA 6,31-322,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW-KROWODRZA,19.9126701,50.088051799999995,1
454181,3141,PORADNIA LEKARZA POZ,1261029,JOSEPHA CONRADA 79,31-357,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.894325,50.087163000000004,1
458345,20064,Tomasz Gruziel,1261011,brak informacji,00-000,małopolskie,Kraków,Kraków,brak informacji,0.0,0.0,3
454193,3153,PUNKT SZCZEPIEŃ - PRZYCHODNIA NA WZGÓRZACH,1261039,NA WZGÓRZACH 1,31-721,małopolskie,Kraków,Kraków-Nowa Huta,KRAKÓW,20.06006,50.092417,1
458329,20036,Łukasz Gliwa,1261011,brak informacji,00-000,małopolskie,Kraków,Kraków,brak informacji,0.0,0.0,3
454202,3162,GABINET DIAGNOSTYCZNO-ZABIEGOWY,1261049,BARSKA 12,30-307,małopolskie,Kraków,Kraków-Podgórze,KRAKÓW,19.928963,50.051401,1
454184,3144,CENTRUM MEDYCZNE PROMED,1261029,NAD STRUGĄ 7,31-411,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.956848,50.089594,1
454194,3154,PORADNIA LEKARZA RODZINNEGO,1261039,OS. 2 PUŁKU LOTNICZEGO 22,31-869,małopolskie,Kraków,Kraków-Nowa Huta,KRAKÓW,20.007226,50.078751000000004,1
454203,3163,NZOZ PRZYCHODNIA ZDROWIA BIEŻANÓW,1261049,KS. JERZEGO POPIEŁUSZKI 42A,30-898,małopolskie,Kraków,Kraków-Podgórze,KRAKÓW,20.041213,50.015128000000004,1
454196,3156,CENTRUM MEDYCZNE VISMED,1261039,OSIEDLE CENTRUM C 8,31-930,małopolskie,Kraków,Kraków-Nowa Huta,KRAKÓW,20.034701000000002,50.072266,1
454140,3100,SZPITAL DWORSKA - PUNKT SZCZEPIEŃ,1261011,DWORSKA 1B/LU1,30-314,małopolskie,Kraków,Kraków,KRAKÓW,19.930568,50.046051,1
454139,3099,CENTRUM MEDYCZNE IMICARE,1261011,ZABŁOCIE 25/4,33-332,małopolskie,Kraków,Kraków,KRAKÓW,19.9613997,50.0496325,1
454138,3098,PORADNIA LEKARZA POZ,1261011,MONTWIŁŁA-MIRECKIEGO 10/3,30-426,małopolskie,Kraków,Kraków,KRAKÓW,19.926185999999998,50.019241,1
454137,3097,PORADNIA LEKARZA POZ,1261011,CIESZYŃSKA 16,30-015,małopolskie,Kraków,Kraków,KRAKÓW,19.9311895,50.07517120000001,1
454136,3096,PUNKT SZCZEPIEŃ,1261011,NAŁKOWSKIEGO 1,31-308,małopolskie,Kraków,Kraków,KRAKÓW,19.913175,50.082927000000005,1
454135,3095,SZPITAL ŚW. RAFAŁA,1261011,ADAMA BOCHENKA 12,30-693,małopolskie,Kraków,Kraków,KRAKÓW,19.975297338963397,50.01070155,1
454134,3094,PUNKT POBRAŃ -SCANMED,1261011,PODGÓRSKA 36,31-536,małopolskie,Kraków,Kraków,KRAKÓW,19.957698999999998,50.052959,1
454133,3093,GABINET DIAGNOSTYCZNO-ZABIEGOWY POZ B10,1261011,ADAMA BOCHENKA 10,30-693,małopolskie,Kraków,Kraków,KRAKÓW,19.97494,50.011039000000004,1
454132,3092,GABINET DIAGNOSTYCZNO-ZABIEGOWY POZ KA,1261011,GUSTAWA HERLINGA-GRUDZIŃSKIEGO 1,30-705,małopolskie,Kraków,Kraków,KRAKÓW,19.965206600000002,50.050557299999994,1
454131,3091,GABINET DIAGNOSTYCZNO-ZABIEGOWY POZ UJ,1261011,GRONOSTAJOWA 7,30-387,małopolskie,Kraków,Kraków,KRAKÓW,19.900446,50.026664000000004,1
454130,3090,GABINET DIAGNOSTYCZNO-ZABIEGOWY POZ PK,1261011,WARSZAWSKA 24,31-155,małopolskie,Kraków,Kraków,KRAKÓW,19.9408005,50.0712414,1
454129,3089,GABINET DIAGNOSTYCZNO-ZABIEGOWY POZ UP,1261011,PODCHORĄŻYCH 2,30-048,małopolskie,Kraków,Kraków,KRAKÓW,19.908695,50.07383,1
454141,3101,GABINET DIAGNOSTYCZNO-ZABIEGOWY,1261011,ALEJA ADOLFA DYGASIŃSKIEGO 2D,30-820,małopolskie,Kraków,Kraków,KRAKÓW,19.982217000000002,50.022981,1
454128,3088,GABINET DIAGNOSTYCZNO-ZABIEGOWY POZ UE,1261011,RAKOWICKA 16,31-510,małopolskie,Kraków,Kraków,KRAKÓW,19.9519129,50.0676719,1
454126,3086,GABINET DIAGNOSTYCZNO-ZABIEGOWY POZ AGH,1261011,AKADEMICKA 5,30-050,małopolskie,Kraków,Kraków,KRAKÓW,19.917122,50.065636,1
454125,3085,GABINET DIAGNOSTYCZNO-ZABIEGOWY POZ AK5,1261011,ARMII KRAJOWEJ 5,30-150,małopolskie,Kraków,Kraków,KRAKÓW,19.900726000000002,50.069896,1
454173,3133,PUNKT SZCZEPIEŃ,1261029,KRONIKARZA GALLA 24,30-053,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.913868,50.072199,1
454174,3134,PUNKT SZCZEPIEŃ - GARNIZONOWY OŚRODEK SZKOLENIA SPORTOWEGO,1261029,RAKOWICKA 22,30-901,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.954075,50.071262,1
454175,3135,PORADNIA LEKARZA POZ,1261029,AL. 29 LISTOPADA 178A,31-236,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.962104,50.09858,1
454176,3136,GABINET DIAGNOSTYCZNO-ZABIEGOWY - GYNCENTRUM ODDZIAŁ KRAKÓW,1261029,JÓZEFA MEHOFFERA 10,31-322,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.912879999999998,50.088639,1
454177,3137,CMC CRACOW MEDICUM CENTER PORADNIA LEKARZA POZ,1261029,PRĄDNICKA 10,30-002,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.93603,50.075626,1
454178,3138,PUNKT SZCZEPIEŃ,1261029,NA BŁONIE 1,30-147,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.884411,50.081051,1
454179,3139,GABINET LEKARZA RODZINNEGO,1261029,KRÓLOWEJ JADWIGI 203,30-218,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.878292000000002,50.065276000000004,1
454180,3140,PORADNIA LEKARZA PODSTAWOWEJ OPIEKI ZDROWOTNEJ,1261029,MŁODEJ POLSKI 7,30-131,małopolskie,Kraków,Kraków-Krowodrza,KRAKÓW,19.901725,50.073688,1
454195,3155,NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ OSIEDLE UROCZE,1261039,OS. UROCZE 2,31-952,małopolskie,Kraków,Kraków-Nowa Huta,KRAKÓW,20.036042000000002,50.077244,1
