Report Date,School Name,Address,County,Daily Cases,Eircode,location,Long,Lat,type
27.04.2021,Pobalscoil na Tríonóide,Youghal,Cork,2,P36Y763,"Pobalscoil na Tríonóide, Parkmountain Road, Youghal Rural, The Municipal District of East Cork, County Cork, Munster, P36 N260, Éire / Ireland",-7.873229189388024,51.9518987,SA
27.04.2021,Little Leprechauns,Charlestown,Mayo,1,"53.96837250897359, -8.796049076479441","<[OK] Osm - Geocode [Charlestown, Claremorris-Swinford Municipal District, County Mayo, Connacht, Éire / Ireland]>",-8.794167,53.964167,AC
27.04.2021,Letterkenny Community Crèche,Letterkenny,Donegal,1,F92PF29,"<[OK] Osm - Geocode [Letterkenny Municipal District, County Donegal, Éire / Ireland]>",-7.7354381,54.9517933,AC
26.04.2021,St Brigid's/Presentation Primary,Midleton,Cork,1,P25R248,"<[OK] Osm - Geocode [Midleton, The Municipal District of East Cork, County Cork, Munster, P25 PO28, Éire / Ireland]>",-8.1700962,51.9142741,AC
26.04.2021,St Michael's NS,Limerick City,Limerick,1,V94HX23,"Saint Michael's, Denmark Street, Limerick City, The Metropolitan District of Limerick City, County Limerick, Munster, V94 D896, Éire / Ireland",-8.623993232508706,52.6639148,SA
26.04.2021,St Peter and Paul NS,Clonmel,Tipperary,1,E91NF43,"<[OK] Osm - Geocode [Clonmel, The Borough District of Clonmel, County Tipperary, Munster, E91N512, Éire / Ireland]>",-7.703889,52.355,AC
26.04.2021,St Conleths And Marys NS,Newbridge,Kildare,1,W12VN26,"<[OK] Osm - Geocode [Newbridge, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, W12 AD93, Éire / Ireland]>",-6.7982137,53.180124,AC
26.04.2021,Milford NS,Milford,Donegal,8,F92D744,"Milford, Malahide-West ED, Malahide, Fingal, County Dublin, Leinster, K36 CH99, Éire / Ireland",-6.1738644,53.4539915,SA
26.04.2021,St Patrick's NS,Edenderry,Offaly,1,R45XV22,"St Patricks, Carrickbrennan Road, Blackrock-Monkstown ED, Dún Laoghaire, Dún Laoghaire-Rathdown, County Dublin, Leinster, A96 HF51, Éire / Ireland",-6.152905495355443,53.2928278,S
26.04.2021,St Raphael's Special School,CELBRIDGE,Kildare,1,W23F2P5,"<[OK] Osm - Geocode [Celbridge, The Municipal District of Celbridge — Leixlip, County Kildare, Leinster, W23 A2Y6, Éire / Ireland]>",-6.5396223,53.3383004,AC
26.04.2021,Scoil Maelruain Senior,"Tallaght, D24",Dublin,1,D24EV18,"<[OK] Osm - Geocode [Tallaght, Belgard Square West, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 V6XK, Éire / Ireland]>",-6.3746438,53.2874685,AC
26.04.2021,Scoil Mhuire,Ramelton,Donegal,1,F92XHW5,"Gowran National School, Church Road, Gowran, The Municipal District of Castlecomer, County Kilkenny, Leinster, R95 YE82, Éire / Ireland",-7.077316882282072,52.628283499999995,S
26.04.2021,Presentation Primary School,Limerick City,Limerick,1,V94P028,"Presentation Primary School, N24, Carrick-on-Suir Urban, The Municipal District of Carrick-on-Suir, County Tipperary, Munster, E32 VH64, Éire / Ireland",-7.411733580914198,52.34791725,S
26.04.2021,Lucan ETNS,Lucan,Dublin,1,K78C922,"<[OK] Osm - Geocode [Lucan, South Dublin, County Dublin, Leinster, K78 N8X6, Éire / Ireland]>",-6.4501534,53.3567157,AC
26.04.2021,Scoil An Spioraid Naomh (Boys),Bishopstown,Cork,1,T12X030,"<[OK] Osm - Geocode [Bishopstown, Bishopstown ED E, Cork, County Cork, Munster, T12 Y9KT, Éire / Ireland]>",-8.5166631,51.8796067,AC
26.04.2021,Scoil Bhríde Primary School,Edenderry,Offaly,16,R45X951,"Scoil Bhríde, Green Lane, Leixlip, Lucan ED, The Municipal District of Celbridge — Leixlip, County Kildare, Leinster, W23K5D0, Éire / Ireland",-6.500474218036072,53.3658646,S
26.04.2021,St Michael's NS,Cootehill,Cavan,1,H16P304,"St Michael's, R165, Stradone ED, Bailieborough-Cootehill Municipal District, County Cavan, H12 NV06, Éire / Ireland",-7.176406189218309,53.9600221,SA
26.04.2021,Holywell Educate Together National School,Swords,Dublin,1,K67AP99,"<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
26.04.2021,Citywest & Saggart Community National School,"Citywest, D24",Dublin,1,D24R920,"<[OK] Osm - Geocode [Citywest, 27, Dawson Street, Dublin, Dublin 2, Leinster, D02 TK33, Éire / Ireland]>",-6.2588127,53.3398632,AC
26.04.2021,Lusk JNS,Lusk,Dublin,1,"53.528929484272524, -6.168483148047894","<[OK] Osm - Geocode [Lusk, Fingal, County Dublin, Leinster, K45 K650, Éire / Ireland]>",-6.1658125,53.5255827,AC
26.04.2021,St Aidan's C.B.S.,"Whitehall, D9",Dublin,1,D09XT54,"<[OK] Osm - Geocode [Whitehall, Whitehall D ED, Dublin, County Dublin, Leinster, D09 C7F8, Éire / Ireland]>",-6.2431944,53.382668,AC
26.04.2021,St Kevin's College,"Finglas, D11",Dublin,1,D11VF10,"St. Kevin's College, Crumlin, Crumlin C ED, Dublin, Dublin 12, Leinster, DUBLIN 12, Éire / Ireland",-6.2954677,53.3276652,S
26.04.2021,Alexandra College,"Milltown, D6",Dublin,1,D06KX50,"Alexandra College, Richmond Court, Rathmines South, Rathmines and Rathgar East ED, Dublin, County Dublin, Leinster, D14 V3K8, Éire / Ireland",-6.250068576632422,53.310861700000004,S
26.04.2021,Patrician Secondary School,Newbridge,Kildare,3,W12XV38,"Patrician Secondary School, R445, Droighead Nua Urban ED, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, W12 AD93, Éire / Ireland",-6.792128406035315,53.18450495,SA
26.04.2021,Holy Family Secondary School,Newbridge,Kildare,3,W12YD71,"<[OK] Osm - Geocode [Newbridge, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, W12 AD93, Éire / Ireland]>",-6.7982137,53.180124,AC
26.04.2021,St Paul's Sec. School,Monasterevin,Kildare,1,W34VX09,"<[OK] Osm - Geocode [Monasterevin, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, W34 HW66, Éire / Ireland]>",-7.0634579,53.1426514,AC
26.04.2021,Loreto Secondary School,Bray,Wicklow,1,A98C822,"Loreto Secondary School, Spawell Road, The North End, Wexford No 3 Urban ED, Wexford, County Wexford, Leinster, Y35 CYD2, Éire / Ireland",-6.473141934292721,52.344235850000004,S
26.04.2021,St Eunan's College,Letterkenny,Donegal,1,F92RR71,"St. Eunan's, R245, Roughpark, Castlewray ED, Letterkenny Municipal District, County Donegal, F92 CTH6, Éire / Ireland",-7.6793312951218615,54.976994149999996,SA
26.04.2021,St Mary's Diocesan School,Drogheda,Louth,2,A92TF24,"St Mary's Diocesan School, Beamore Road, St. Laurence Gate ED, The Borough District of Drogheda, County Louth, Leinster, A92DKR0, Éire / Ireland",-6.347510458498585,53.7085259,SA
26.04.2021,St Louis Secondary School,Monaghan,Monaghan,1,H18A079,"Saint Louis Secondary School, Market Road, Monaghan Urban ED, Monaghan Municipal District, County Monaghan, H18 WK60, Éire / Ireland",-6.9730331,54.2448347,SA
26.04.2021,St Joseph's C.B.S,Nenagh,Tipperary,8,E45F890,"<[OK] Osm - Geocode [Nenagh, The Municipal District of Nenagh, County Tipperary, Munster, E45 KT61, Éire / Ireland]>",-8.196667,52.861944,AC
26.04.2021,St Brigid's College,Loughrea,Galway,1,H62XF63,"St Brigid's College, 1, Glengalliagh Road, Galliagh, Shantallow, Londonderry/Derry, County Londonderry, Northern Ireland, BT48 8DU, United Kingdom",-7.318815207232881,55.0263046,S
26.04.2021,Castleknock Comm. College,"Castleknock, D15",Dublin,1,D15A996,"Castleknock Community College, Warren Crescent, Warren Park, Blanchardstown ED, Blanchardstown, Fingal, County Dublin, Leinster, D20 V256, Éire / Ireland",-6.391282932697786,53.37185275,SA
26.04.2021,Coláiste Na Mí,Navan,Meath,1,C15T028,"Coláiste, An Rinn, The Municipal District of Dungarvan — Lismore, County Waterford, Munster, X35 E168, Éire / Ireland",-7.595833,52.051944,S
26.04.2021,Clonturk College,"Whitehall, D9",Dublin,1,D09W5K6,"Clonturk, Whitehall A ED, Dublin, Dublin 9, Leinster, D09 C7F8, Éire / Ireland",-6.245751593837436,53.38171705,S
26.04.2021,Mount Temple Comp. School,"Clontarf, D3",Dublin,5,D03DX79,"<[OK] Osm - Geocode [Clontarf, Clontarf East C ED, Dublin, County Dublin, Leinster, D03 P6D0, Éire / Ireland]>",-6.1968538,53.3608138,AC
26.04.2021,Old Bawn Comm. School,"Tallaght, D24",Dublin,1,D24HP38,"Old Bawn Community School, Dún an Óir, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 P892, Éire / Ireland",-6.371062768740753,53.28345505,SA
26.04.2021,St Kilian's Comm. School,Bray,Wicklow,1,A98PP76,"Saint Kilian's Community School, Killarney Road, Ballywaltrim, Kilmacanoge ED, The Municipal District of Bray, County Wicklow, Leinster, A98 X3T3, Éire / Ireland",-6.127291875737901,53.1854946,SA
26.04.2021,Rosses Comm. School,Dungloe,Donegal,1,F94NX79,"Rosses Community School, Chapel Road, Dunglow ED, Glenties Municipal District, County Donegal, Éire / Ireland",-8.352197630453752,54.9494998,SA
26.04.2021,Moate Comm. School,Moate,Westmeath,1,N37DY70,"Moate Community School, Church Street, Moate ED, The Municipal District of Athlone — Moate, County Westmeath, Leinster, CO WESTMEATH, Éire / Ireland",-7.725767127630778,53.39767415,SA
26.04.2021,Pobalscoil na Tríonóide,Youghal,Cork,2,P36Y763,"Pobalscoil na Tríonóide, Parkmountain Road, Youghal Rural, The Municipal District of East Cork, County Cork, Munster, P36 N260, Éire / Ireland",-7.873229189388024,51.9518987,SA
25.04.2021,St Brigid's/Presentation Primary,Midleton,Cork,1,P25R248,"<[OK] Osm - Geocode [Midleton, The Municipal District of East Cork, County Cork, Munster, P25 PO28, Éire / Ireland]>",-8.1700962,51.9142741,AC
25.04.2021,Midleton C.B.S.,Midleton,Cork,1,P25EK13,"<[OK] Osm - Geocode [Midleton, The Municipal District of East Cork, County Cork, Munster, P25 PO28, Éire / Ireland]>",-8.1700962,51.9142741,AC
25.04.2021,Cornamaddy NS,Athlone,Westmeath,1,N37TR23,"Cornamaddy, Moydrum ED, The Municipal District of Athlone — Moate, County Westmeath, Leinster, Éire / Ireland",-7.906499774401555,53.43579165,SA
25.04.2021,Holy Spirit GNS,"Ballymun, D11",Dublin,1,D11X26P,"Holy Spirit, Marewood Crescent, Ballymun, Ballymun D ED, Dublin, County Dublin, Leinster, D11 N207, Éire / Ireland",-6.268536436013335,53.3961981,S
25.04.2021,St Francis Xavier JNS,"Castleknock, D15",Dublin,2,D15CX84,"<[OK] Osm - Geocode [Castleknock, Castleknock Road, Blanchardstown-Roselawn ED, Blanchardstown, Fingal, Dublin 15, Leinster, D15 NX98, Éire / Ireland]>",-6.3714239,53.3815285,AC
25.04.2021,St Attracta's Junior NS,"Ballinteer, D16",Dublin,1,D16P891,"<[OK] Osm - Geocode [Ballinteer, Ballinteer-Ludford ED, Dún Laoghaire-Rathdown, Dublin 16, Leinster, Éire / Ireland]>",-6.2528361,53.2764266,AC
25.04.2021,North Dublin NS Project,DUBLIN 9,Dublin,1,D09PE80,"<[OK] Osm - Geocode [Dublin 9, Leinster, Éire / Ireland]>",-6.245577085317763,53.3860497,AC
25.04.2021,Scoil Chróine,Dungloe,Donegal,1,F94YV26,"<[OK] Osm - Geocode [An Clochán Liath, Glenties Municipal District, County Donegal, Éire / Ireland]>",-8.3597378,54.9506729,AC
25.04.2021,Loreto Secondary School,Balbriggan,Dublin,1,K32R248,"Loreto Secondary School, Balbriggan, Convent Lane, Balbriggan ED, Balbriggan, Fingal, County Dublin, Leinster, K32 TW27, Éire / Ireland",-6.184802001951708,53.61281785,SA
25.04.2021,Árdscoil Rís,"Marino, D9",Dublin,1,D09AK30,"Ardscoil Rís, Malahide Road, Donnycarney, Clontarf West C ED, Dublin, County Dublin, Leinster, D05 Y4T8, Éire / Ireland",-6.226922891181463,53.369752250000005,S
25.04.2021,Patrician Secondary School,Newbridge,Kildare,1,W12XV38,"Patrician Secondary School, R445, Droighead Nua Urban ED, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, W12 AD93, Éire / Ireland",-6.792128406035315,53.18450495,SA
25.04.2021,St Joseph's Secondary School,Rochfortbridge,Westmeath,1,N91XV56,"St. Joseph's Secondary School, Church Road, Castlelost ED, The Municipal District of Mullingar — Kinnegad, County Westmeath, Leinster, N91 AE6P, Éire / Ireland",-7.3017593,53.4140533,SA
25.04.2021,Our Lady's College,Drogheda,Louth,1,A92VP28,"Our Lady's College, Newtown Road, Fair Gate ED, The Borough District of Drogheda, County Louth, Leinster, A92 P8KH, Éire / Ireland",-6.3265726224256955,53.72028815,SA
25.04.2021,St Macartan's College,Mullamurphy,Monaghan,1,H18X704,"St Macartan's College, Emyvale Road, Enagh ED, Monaghan Municipal District, County Monaghan, H18 YW81, Éire / Ireland",-6.956376964342929,54.2641056,S
25.04.2021,Temple Carrig Sec. School,Greystones,Wicklow,1,A63KT20,"<[OK] Osm - Geocode [Greystones, The Municipal District of Greystones, County Wicklow, Leinster, A63 HW80, Éire / Ireland]>",-6.0632184,53.1448901,AC
25.04.2021,Maynooth Post Primary School,Maynooth,Kildare,2,W23HC66,"Maynooth Post Primary School, Mill Street, Manor Mills Shopping Centre, Maynooth ED, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W23 V3P6, Éire / Ireland",-6.5939931,53.3817269,SA
25.04.2021,Mulroy College,Letterkenny,Donegal,1,F92FX36,"Mulroy Woods Hotel, R245, Glenalla ED, Letterkenny Municipal District, County Donegal, Éire / Ireland",-7.680731165834311,55.0764609,SA
25.04.2021,Beech Hill College,Tirkeenan,Monaghan,1,H18P997,"Beech Hill College, L14113, Monaghan Urban ED, Monaghan Municipal District, County Monaghan, H18 WK60, Éire / Ireland",-6.9626534,54.2437568,S
25.04.2021,Castleknock Comm. College,"Castleknock, D15",Dublin,1,D15A996,"Castleknock Community College, Warren Crescent, Warren Park, Blanchardstown ED, Blanchardstown, Fingal, County Dublin, Leinster, D20 V256, Éire / Ireland",-6.391282932697786,53.37185275,SA
25.04.2021,Loreto Comm. School,Milford,Donegal,3,F92FK13,"<[OK] Osm - Geocode [Milford, Letterkenny Municipal District, County Donegal, Éire / Ireland]>",-7.6989323,55.0879227,AC
25.04.2021,Little Crickets Creche,Gorey,Wexford,1,"52.678704203467156, -6.30517445897215","<[OK] Osm - Geocode [Gorey Corporation Townlands, Gorey Urban ED, Gorey, County Wexford, Leinster, Y25 Y5C1, Éire / Ireland]>",-6.296367241943167,52.6769779,AC
24.04.2021,St Patrick's NS,Killucan,Westmeath,1,N91FX92,"St Patricks, Carrickbrennan Road, Blackrock-Monkstown ED, Dún Laoghaire, Dún Laoghaire-Rathdown, County Dublin, Leinster, A96 HF51, Éire / Ireland",-6.152905495355443,53.2928278,S
24.04.2021,Curragh Camp GNS,Curragh Camp,Kildare,3,R56Y860,"Curragh Camp, Ballysax East ED, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, W12 K798, Éire / Ireland",-6.836389,53.147222,S
24.04.2021,St Conleths And Marys NS,Newbridge,Kildare,1,W12VN26,"<[OK] Osm - Geocode [Newbridge, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, W12 AD93, Éire / Ireland]>",-6.7982137,53.180124,AC
24.04.2021,S N Seachnaill Naofa,Dunshaughlin,Meath,1,A85R262,"<[OK] Osm - Geocode [Dunshaughlin, The Municipal District of Ratoath, County Meath, Leinster, A85 AE73, Éire / Ireland]>",-6.5394448,53.512484,AC
24.04.2021,Sacred Heart of Jesus NS,"Mulhuddart, D15",Dublin,2,D15KF65,"Sacred Heart of Jesus, Reginald Street, The Liberties, Merchants Quay B ED, Dublin, County Dublin, Leinster, D08 XH90, Éire / Ireland",-6.2794458,53.3402812,S
24.04.2021,Scoil Bhríde,Naas,Kildare,1,W91YA62,"Scoil Bhríde, Prosperous Road, Clane ED, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W91 X253, Éire / Ireland",-6.693917233194176,53.29089505,S
24.04.2021,Holy Family Junior Sch,Portlaoise,Laois,1,R32CY05,"<[OK] Osm - Geocode [Portlaoise, Railway Street, Portlaoise Urban ED, The Municipal District of Portlaoise, County Laois, Leinster, R32 KV20, Éire / Ireland]>",-7.3013754,53.0368853,AC
24.04.2021,Gaelscoil Ros Eo,Rush,Dublin,3,K56C867,"Gaelscoil Ros Eo, Palmer Road, Rush ED, Rush, Fingal, County Dublin, Leinster, K56 D252, Éire / Ireland",-6.105581566746494,53.532361949999995,SA
24.04.2021,Clonkeen College,Blackrock,Dublin,1,A94P206,"Clonkeen Park, Kill of the Grange, Cabinteely-Pottery ED, Cornelscourt, Dún Laoghaire-Rathdown, County Dublin, Leinster, Éire / Ireland",-6.157142676887956,53.27269575,SA
24.04.2021,Loreto College,Cavan,Cavan,1,H12WV60,"Loreto College, Cavan, GNR Cavan & Clooney Branch, Cavan Rural ED, Cavan-Belturbet Municipal District, County Cavan, H12 E426, Éire / Ireland",-7.3727450696306835,54.012624900000006,SA
24.04.2021,Hansfield Etss,"Hansfield, D15",Dublin,1,D15H1FC,"<[OK] Osm - Geocode [Hansfield, Station Road, Clonsilla ED, Ongar, Fingal, Dublin 15, Leinster, D15 AXP3, Éire / Ireland]>",-6.4420549,53.3870051,AC
24.04.2021,Our Lady's College,Newtownsmith,Galway,1,H91DP11,"Our Lady's College, Newtownsmith, St Nicholas, Galway Municipal District, Cathair na Gaillimhe, County Galway, Connacht, H91 Y90F, Éire / Ireland",-9.054130491380938,53.27469465,SA
24.04.2021,The Donahies Community School,Dublin 13,Dublin,1,D13YN77,"<[OK] Osm - Geocode [Grange A ED, Dublin, Dublin 13, Leinster, DUBLIN 13, Éire / Ireland]>",-6.162400642418439,53.39687754275642,AC
24.04.2021,Pobalscoil na Tríonóide,Youghal,Cork,1,P36Y763,"Pobalscoil na Tríonóide, Parkmountain Road, Youghal Rural, The Municipal District of East Cork, County Cork, Munster, P36 N260, Éire / Ireland",-7.873229189388024,51.9518987,SA
24.04.2021,Pobalscoil na Tríonóide,Youghal,Cork,8,P36Y763,"Pobalscoil na Tríonóide, Parkmountain Road, Youghal Rural, The Municipal District of East Cork, County Cork, Munster, P36 N260, Éire / Ireland",-7.873229189388024,51.9518987,SA
23.04.2021,St John's NS,Cratloe,Clare,1,V95V596,"St John's, Sandymount, Pembroke East C ED, Dublin, Dublin 4, Leinster, D04 DC04, Éire / Ireland",-6.2128614,53.3240763,S
23.04.2021,Cloghroe Mixed NS,Cloghroe,Cork,1,T23AH2R,"<[OK] Osm - Geocode [Cloghroe, Blarney - Macroom, County Cork, Munster, T23 YX51, Éire / Ireland]>",-8.6185995,51.9197148,AC
23.04.2021,Castlemartyr NS,Castlemartyr,Cork,1,P25FK64,"Castlemartyr, Castlemartyr ED, The Municipal District of East Cork, County Cork, Munster, P25 X300, Éire / Ireland",-8.068422448296136,51.90811075,SA
23.04.2021,St Brigid's GNS,"Killester, D5",Dublin,1,D05YV44,"Saint Brigid's, Castlepark Road, Ballybane, Ballybaan, Galway Municipal District, Cathair na Gaillimhe, County Galway, Connacht, H91 F62K, Éire / Ireland",-9.000865202593321,53.2846859,S
23.04.2021,Scoil Bhríde,Rathcormac,Cork,1,P61ER24,"Scoil Bhríde, Prosperous Road, Clane ED, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W91 X253, Éire / Ireland",-6.693917233194176,53.29089505,S
23.04.2021,Marist National School,"Crumlin, D12",Dublin,1,D12YP98,"Marist National School, Clogher Road, Crumlin C ED, Dublin, Dublin 12, Leinster, D6W HY98, Éire / Ireland",-6.292894655253282,53.326080149999996,SA
23.04.2021,Kilcredan Primary School,Ladysbridge,Cork,1,P25FW50,"Kilcredan, Garryvoe, The Municipal District of East Cork, County Cork, Munster, Éire / Ireland",-7.981111,51.881944,S
23.04.2021,St Cronans Junior NS,Swords,Dublin,1,K67DP28,"<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
23.04.2021,St Attracta's Junior NS,"Ballinteer, D16",Dublin,1,D16P891,"<[OK] Osm - Geocode [Ballinteer, Ballinteer-Ludford ED, Dún Laoghaire-Rathdown, Dublin 16, Leinster, Éire / Ireland]>",-6.2528361,53.2764266,AC
23.04.2021,Divine Word NS,"Rathfarnham, D16",Dublin,1,D16FF62,"<[OK] Osm - Geocode [Rathfarnham, Whitechurch ED, Dún Laoghaire-Rathdown, Dublin 16, Leinster, Éire / Ireland]>",-6.295062159596275,53.260304649999995,AC
23.04.2021,An Mhodh Scoil,Limerick City,Limerick,1,V94W891,"<[OK] Osm - Geocode [Limerick City, The Metropolitan District of Limerick City, County Limerick, Munster, Éire / Ireland]>",-8.6301239,52.661252,AC
23.04.2021,Gaelscoil Adhamhnáin,Letterkenny,Donegal,1,F92PV04,"<[OK] Osm - Geocode [Letterkenny Municipal District, County Donegal, Éire / Ireland]>",-7.7354381,54.9517933,AC
23.04.2021,Presentation Primary School,Limerick City,Limerick,1,V94P028,"Presentation Primary School, N24, Carrick-on-Suir Urban, The Municipal District of Carrick-on-Suir, County Tipperary, Munster, E32 VH64, Éire / Ireland",-7.411733580914198,52.34791725,S
23.04.2021,St Stephen's NS,Navan,Meath,1,C15AE03,"St. Stephen's, Saint Stephen's Place, Clonmel West Urban, The Borough District of Clonmel, County Tipperary, Munster, E91 HK58, Éire / Ireland",-7.7177215655061175,52.3526595,S
23.04.2021,Letterkenny Educate Together,Letterkenny,Donegal,1,F92XCW9,"Letterkenny Educate Together N.S., N56, Letterkenny Rural ED, Letterkenny Municipal District, County Donegal, F92 DX81, Éire / Ireland",-7.70994023494117,54.9519669,SA
23.04.2021,Scoil Choilm Comm. NS,"Clonsilla, D15",Dublin,2,D15X582,"Scoil Choilm Community National School, Porterstown Road, Castleknock-Knockmaroon ED, Clonsilla, Fingal, Dublin 15, Leinster, D15 NPY1, Éire / Ireland",-6.408011957432251,53.3760899,S
23.04.2021,Bracken Educate Together NS,Balbriggan,Dublin,1,K32YE94,"<[OK] Osm - Geocode [Balbriggan, Fingal, County Dublin, Leinster, K32 TW27, Éire / Ireland]>",-6.1861964,53.609832,AC
23.04.2021,Trinity Primary School,Tuam,Galway,1,"53.5123246387749, -8.847242407691754","Trinity, College Street, Mansion House A ED, Dublin, County Dublin, Leinster, D02 WN62, Éire / Ireland",-6.2582748,53.3453267,S
23.04.2021,Danu Comm. Special School,"Hansfield, D15",Dublin,1,D15TF6F,"<[OK] Osm - Geocode [Hansfield, Station Road, Clonsilla ED, Ongar, Fingal, Dublin 15, Leinster, D15 AXP3, Éire / Ireland]>",-6.4420549,53.3870051,AC
23.04.2021,Holy Family Secondary School,Newbridge,Kildare,4,W12YD71,"<[OK] Osm - Geocode [Newbridge, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, W12 AD93, Éire / Ireland]>",-6.7982137,53.180124,AC
23.04.2021,St Joseph's Secondary School,Rochfortbridge,Westmeath,1,N91XV56,"St. Joseph's Secondary School, Church Road, Castlelost ED, The Municipal District of Mullingar — Kinnegad, County Westmeath, Leinster, N91 AE6P, Éire / Ireland",-7.3017593,53.4140533,SA
23.04.2021,St Mary's Secondary School,Nenagh,Tipperary,1,E45PX63,"St. Mary's Secondary School, R503, Newport, The Municipal District of Nenagh, County Tipperary, Munster, V94 W6WC, Éire / Ireland",-8.411298684992257,52.7086903,SA
23.04.2021,Coláiste Ghlór Na Mara,Balbriggan,Dublin,1,K32WV18,"Coláiste Ghlór na Mara, Taylor Hill Boulevard, Balbriggan ED, Balbriggan, Fingal, County Dublin, Leinster, K32 WV18, Éire / Ireland",-6.2068878191059955,53.607837700000005,SA
23.04.2021,Collinstown Park Comm. College,"Clondalkin, D22",Dublin,1,D22X458,"Collinstown Park Community College, Collinstown Road, Clondalkin-Moorfield ED, Clondalkin, South Dublin, Dublin 22, Leinster, DUBLIN 22, Éire / Ireland",-6.3968291492868445,53.341243750000004,SA
23.04.2021,Piper's Hill College,Naas,Kildare,2,W91RW14,"Pipers Hill, County Fermanagh, Northern Ireland, United Kingdom",-7.37051635322231,54.1953546,S
23.04.2021,Borrisokane Community College,Borrisokane,Tipperary,6,E45WC59,"Borrisokane Community College, L1087, Borrisokane, The Municipal District of Nenagh, County Tipperary, Munster, Éire / Ireland",-8.117425871081966,53.001791850000004,SA
23.04.2021,Skerries Comm. College,Skerries,Dublin,1,K34HH29,"Skerries Community College, Seacrest, Skerries ED, Skerries, Fingal, County Dublin, Leinster, K34 KX03, Éire / Ireland",-6.1158270177122755,53.5789086,SA
23.04.2021,The Donahies Community School,Dublin 13,Dublin,1,D13YN77,"<[OK] Osm - Geocode [Grange A ED, Dublin, Dublin 13, Leinster, DUBLIN 13, Éire / Ireland]>",-6.162400642418439,53.39687754275642,AC
23.04.2021,Loreto Comm. School,Milford,Donegal,2,F92FK13,"<[OK] Osm - Geocode [Milford, Letterkenny Municipal District, County Donegal, Éire / Ireland]>",-7.6989323,55.0879227,AC
23.04.2021,Ballymakenny College,Drogheda,Louth,1,A92XET2,"Ballymakenny, St. Peter's ED, The Borough District of Drogheda, County Louth, Leinster, Éire / Ireland",-6.3501861,53.7640853,SA
22.04.2021,St Columba's NS,"Glasnevin, D9",Dublin,1,D09YX46,"Saint Columba's, Waterloo Road, Dromore, The Municipal District of Kanturk – Mallow, County Cork, Munster, Éire / Ireland",-8.716810808086983,52.0432438,S
22.04.2021,Burgess NS,Nenagh,Tipperary,1,E45FP97,"Burgess, Church Street, Athlone East Urban ED, The Municipal District of Athlone — Moate, County Westmeath, Leinster, N37 N1F2, Éire / Ireland",-7.9398202189485225,53.423604850000004,S
22.04.2021,Marist National School,"Crumlin, D12",Dublin,3,D12YP98,"Marist National School, Clogher Road, Crumlin C ED, Dublin, Dublin 12, Leinster, D6W HY98, Éire / Ireland",-6.292894655253282,53.326080149999996,SA
22.04.2021,Prosperous NS,Naas,Kildare,1,W91DT10,"Prosperous, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W91 AD76, Éire / Ireland",-6.751986,53.2882056,S
22.04.2021,Carrigabruise NS,Virginia,Cavan,1,A82HX80,"Carrigabruise National School, L7102, Virginia ED, Ballyjamesduff Municipal District, County Cavan, A82 X8P6, Éire / Ireland",-7.0326299885346595,53.80203335,SA
22.04.2021,St Joseph's Special Sch,"Tallaght, D24",Dublin,1,D24ND34,"<[OK] Osm - Geocode [Tallaght, Belgard Square West, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 V6XK, Éire / Ireland]>",-6.3746438,53.2874685,AC
22.04.2021,Holy Child NS,Naas,Kildare,1,W91Y266,"<[OK] Osm - Geocode [Naas, The Municipal District of Naas, County Kildare, Leinster, Éire / Ireland]>",-6.6574093,53.2214677,AC
22.04.2021,St Ciaran's NS,Dublin 15,Dublin,2,D15ED83,"Saint Ciaran's, R444, Clonmacnoise ED, Birr, County Offaly, Leinster, Éire / Ireland",-7.935530201436336,53.3183561,S
22.04.2021,Mary Mother Of Hope Senior NS,"Castaheany, D15",Dublin,1,D15TA49,"<[OK] Osm - Geocode [Castaheany, Blanchardstown-Blakestown ED, Ongar, Fingal, Dublin 15, Leinster, D15 F7PX, Éire / Ireland]>",-6.4267779,53.4026089,AC
22.04.2021,Scoil Bhríde Primary School,Edenderry,Offaly,2,R45X951,"Scoil Bhríde, Green Lane, Leixlip, Lucan ED, The Municipal District of Celbridge — Leixlip, County Kildare, Leinster, W23K5D0, Éire / Ireland",-6.500474218036072,53.3658646,S
